RUN,2017-05-27,Ran 18.0km in 1:44:56,28
RUN,2017-05-29,Ran 9.5km in 0:50:23,19
RUN,2017-05-30,Ran 9.5km in 0:57:06,19
RUN,2017-05-31,Ran 5.0km in 0:28:40,15
RUN,2017-06-03,Ran 30.0km in 2:51:36,40
RUN,2017-06-04,Ran 5.0km in 0:30:00,15
RUN,2017-06-05,Ran 9.5km in 0:56:46,19
RUN,2017-06-08,Ran 10.2km in 0:59:05,20
RUN,2017-06-10,Ran 13.0km in 1:12:24,23
RUN,2017-06-11,Ran 31.9km in 3:13:02,41
RUN,2017-06-12,Ran 5.0km in 0:30:29,15
RUN,2017-06-15,Ran 9.3km in 0:52:24,19
RUN,2017-06-17,Ran 32.4km in 3:20:50,42
RUN,2017-06-18,Ran 9.5km in 0:57:39,19
RUN,2017-06-20,Ran 10.6km in 1:00:50,20
RUN,2017-06-22,Ran 9.5km in 0:55:12,19
RUN,2017-06-26,Ran 4.7km in 0:25:43,14
RUN,2017-06-27,Ran 4.7km in 0:26:34,14
RUN,2017-06-29,Ran 11.3km in 1:19:06,21
RUN,2017-07-01,Ran 5.5km in 0:36:13,15
RUN,2017-07-03,Ran 5.7km in 0:36:48,15
RUN,2017-07-13,Ran 10.7km in 0:57:09,20
RUN,2017-07-14,Ran 12.4km in 1:10:07,22
RUN,2017-07-15,Ran 11.8km in 1:05:44,21
RUN,2017-07-17,Ran 9.6km in 0:53:14,19
RUN,2017-07-18,Ran 5.0km in 0:27:51,15
RUN,2017-07-19,Ran 9.4km in 0:56:20,19
RUN,2017-07-20,Ran 9.5km in 0:54:57,19
RUN,2017-07-21,Ran 5.0km in 0:28:58,15
RUN,2017-07-22,Ran 28.0km in 2:44:48,38
RUN,2017-07-23,Ran 5.0km in 0:30:46,15
RUN,2017-07-24,Ran 5.0km in 0:30:46,15
RUN,2017-07-25,Ran 9.5km in 0:50:18,19
RUN,2017-07-26,Ran 14.2km in 1:27:24,24
RUN,2017-07-27,Ran 5.0km in 0:30:00,15
RUN,2017-07-28,Ran 5.0km in 0:29:38,15
RUN,2017-07-29,Ran 32.0km in 3:18:28,42
RUN,2017-07-30,Ran 2.5km in 0:15:00,12
RUN,2017-07-31,Ran 9.8km in 1:00:00,19
RUN,2017-08-01,Ran 10.0km in 0:55:34,20
RUN,2017-08-02,Ran 9.5km in 0:52:29,19
RUN,2017-08-03,Ran 5.0km in 0:30:00,15
RUN,2017-08-04,Ran 5.0km in 0:28:20,15
RUN,2017-08-05,Ran 32.0km in 3:13:39,42
RUN,2017-08-07,Ran 9.4km in 1:00:23,19
RUN,2017-08-08,Ran 5.0km in 0:30:00,15
RUN,2017-08-09,Ran 8.0km in 0:45:23,18
RUN,2017-08-10,Ran 8.0km in 0:44:45,18
RUN,2017-08-12,Ran 25.4km in 2:34:40,35
RUN,2017-08-13,Ran 13.0km in 1:19:04,23
RUN,2017-08-14,Ran 15.0km in 1:22:27,25
RUN,2017-08-15,Ran 4.5km in 0:30:00,14
RUN,2017-08-17,Ran 8.1km in 0:43:25,18
RUN,2017-08-18,Ran 9.5km in 0:56:01,19
RUN,2017-08-19,Ran 32.1km in 3:00:38,42
RUN,2017-08-20,Ran 9.5km in 0:54:58,19
RUN,2017-08-24,Ran 8.0km in 0:45:00,18
RUN,2017-08-25,Ran 9.5km in 0:55:16,19
RUN,2017-08-26,Ran 28.0km in 2:58:24,38
RUN,2017-08-27,Ran 9.5km in 0:57:03,19
RUN,2017-08-28,Ran 10.2km in 0:58:33,20
RUN,2017-08-30,Ran 8.0km in 0:42:40,18
RUN,2017-08-31,Ran 9.6km in 0:55:23,19
RUN,2017-09-02,Ran 20.0km in 1:54:55,30
RUN,2017-09-03,Ran 8.0km in 0:48:58,18
RUN,2017-09-04,Ran 5.0km in 0:28:00,15
RUN,2017-09-06,Ran 5.0km in 0:27:27,15
RUN,2017-09-08,Ran 6.0km in 0:36:40,16
RUN,2017-09-09,Ran 12.1km in 1:06:29,22
RUN,2017-09-10,Ran 5.0km in 0:28:01,15
RUN,2017-09-11,Ran 5.0km in 0:34:00,15
RUN,2017-09-13,Ran 3.0km in 0:19:26,13
RACE,2017-09-16,Ran Oslo Maraton in 4:03:10,75
RUN,2017-09-20,Ran 2.0km in 0:14:01,12
RUN,2017-09-21,Ran 3.0km in 0:16:20,13
RUN,2017-09-23,Ran 5.0km in 0:26:42,15
RUN,2017-09-24,Ran 5.4km in 0:30:09,15
RUN,2017-09-25,Ran 5.5km in 0:30:00,15
RUN,2017-09-26,Ran 5.0km in 0:30:00,15
RUN,2017-09-27,Ran 5.0km in 0:30:00,15
RUN,2017-09-29,Ran 7.8km in 0:46:44,17
RUN,2017-09-30,Ran 9.5km in 0:52:05,19
RUN,2017-10-08,Ran 5.7km in 0:30:00,15
RUN,2017-10-09,Ran 5.0km in 0:30:47,15
RUN,2017-10-10,Ran 4.7km in 0:30:00,14
RUN,2017-10-15,Ran 4.0km in 0:26:43,14
RUN,2017-10-17,Ran 4.5km in 0:25:00,14
RUN,2017-10-19,Ran 4.6km in 0:30:00,14
RUN,2017-10-20,Ran 5.0km in 0:30:00,15
RUN,2017-10-22,Ran 4.0km in 0:26:40,14
RUN,2017-10-26,Ran 4.3km in 0:30:00,14
RUN,2017-10-28,Ran 7.7km in 0:53:46,17
RUN,2017-10-29,Ran 9.5km in 0:50:13,19
RUN,2017-11-02,Ran 5.0km in 0:30:00,15
RUN,2017-11-03,Ran 3.0km in 0:20:00,13
RUN,2017-11-06,Ran 5.8km in 0:30:00,15
RUN,2017-11-11,Ran 5.0km in 0:30:00,15
RUN,2017-11-12,Ran 5.5km in 0:30:00,15
RUN,2017-11-13,Ran 5.5km in 0:30:00,15
RUN,2017-11-15,Ran 5.8km in 0:30:00,15
RUN,2017-11-18,Ran 5.5km in 0:30:00,15
RUN,2017-11-21,Ran 5.5km in 0:30:00,15
RUN,2017-11-25,Ran 6.0km in 0:30:00,16
RUN,2017-11-28,Ran 6.0km in 0:30:00,16
RUN,2017-12-02,Ran 5.0km in 0:25:00,15
RUN,2017-12-03,Ran 9.5km in 0:54:08,19
RUN,2017-12-07,Ran 5.5km in 0:30:00,15
RUN,2017-12-09,Ran 9.5km in 0:55:18,19
RUN,2017-12-14,Ran 4.0km in 0:20:00,14
RUN,2017-12-19,Ran 5.0km in 0:25:00,15
RUN,2017-12-21,Ran 5.5km in 0:30:00,15
RUN,2017-12-23,Ran 9.3km in 0:55:04,19
RUN,2017-12-27,Ran 9.5km in 0:55:29,19
RUN,2017-12-30,Ran 5.5km in 0:30:00,15
RUN,2017-12-31,Ran 5.2km in 0:28:54,15
RUN,2018-01-01,Ran 5.5km in 0:30:00,15
RUN,2018-01-02,Ran 5.5km in 0:30:00,15
RUN,2018-01-04,Ran 5.5km in 0:30:00,15
RUN,2018-01-07,Ran 5.6km in 0:30:00,15
RUN,2018-01-08,Ran 5.5km in 0:30:00,15
RUN,2018-01-09,Ran 5.5km in 0:30:00,15
RUN,2018-01-11,Ran 4.0km in 0:24:00,14
RUN,2018-01-16,Ran 6.0km in 0:30:00,16
RUN,2018-01-18,Ran 4.5km in 0:24:30,14
RUN,2018-01-20,Ran 6.0km in 0:30:00,16
RUN,2018-01-25,Ran 5.0km in 0:30:00,15
RUN,2018-01-27,Ran 5.5km in 0:30:00,15
RUN,2018-01-29,Ran 5.5km in 0:30:00,15
RUN,2018-02-05,Ran 6.0km in 0:30:00,16
RUN,2018-02-10,Ran 9.5km in 0:55:45,19
RUN,2018-02-13,Ran 5.0km in 0:26:00,15
RUN,2018-02-15,Ran 5.0km in 0:25:00,15
RUN,2018-02-16,Ran 5.5km in 0:30:00,15
RUN,2018-02-25,Ran 5.5km in 0:30:00,15
RUN,2018-02-26,Ran 5.5km in 0:30:00,15
RUN,2018-03-01,Ran 5.5km in 0:30:00,15
RUN,2018-03-04,Ran 9.5km in 0:54:18,19
RUN,2018-03-12,Ran 5.0km in 0:30:00,15
RUN,2018-03-15,Ran 5.5km in 0:30:00,15
RUN,2018-03-17,Ran 5.0km in 0:27:27,15
RUN,2018-03-20,Ran 5.5km in 0:30:00,15
RUN,2018-03-22,Ran 5.5km in 0:30:00,15
RUN,2018-03-24,Ran 5.0km in 0:26:15,15
RUN,2018-03-25,Ran 4.0km in 0:20:00,14
RUN,2018-04-02,Ran 4.0km in 0:20:00,14
RUN,2018-04-05,Ran 5.5km in 0:30:00,15
RUN,2018-04-07,Ran 5.4km in 0:29:29,15
RUN,2018-04-10,Ran 5.5km in 0:30:00,15
RUN,2018-04-13,Ran 6.0km in 0:32:21,16
RUN,2018-04-17,Ran 5.5km in 0:30:00,15
RUN,2018-04-14,Ran 10.0km in 1:02:30,20
RACE,2018-04-21,Ran Sentrumslopet 10k in 0:50:14,75
RUN,2018-05-01,Ran 5.5km in 0:30:00,15
RUN,2018-05-05,Ran 9.6km in 0:56:16,19
RUN,2018-05-06,Ran 5.0km in 0:27:11,15
RUN,2018-05-10,Ran 13.8km in 1:22:39,23
RUN,2018-05-12,Ran 8.0km in 0:49:08,18
RUN,2018-05-19,Ran 9.4km in 0:58:08,19
RUN,2018-05-21,Ran 16.0km in 1:35:28,26
RUN,2018-05-23,Ran 5.0km in 0:29:17,15
RUN,2018-05-24,Ran 9.5km in 0:59:51,19
RUN,2018-05-27,Ran 14.0km in 1:28:17,24
RUN,2018-05-29,Ran 5.0km in 0:28:29,15
RUN,2018-05-31,Ran 9.3km in 1:06:31,19
RUN,2018-06-07,Ran 5.0km in 0:28:27,15
RUN,2018-06-11,Ran 9.5km in 0:54:52,19
RUN,2018-06-13,Ran 5.0km in 0:29:21,15
RUN,2018-06-16,Ran 20.0km in 1:56:50,30
RUN,2018-06-19,Ran 9.5km in 0:54:43,19
RUN,2018-07-23,Ran 9.5km in 0:59:05,19
RUN,2018-07-25,Ran 9.4km in 1:00:09,19
RUN,2018-07-29,Ran 15.1km in 1:35:01,25
RUN,2018-07-30,Ran 5.0km in 0:28:19,15
RUN,2018-08-01,Ran 9.0km in 1:01:46,19
RUN,2018-08-02,Ran 9.5km in 1:00:59,19
RUN,2018-08-05,Ran 20.0km in 2:08:30,30
RUN,2018-08-06,Ran 5.0km in 0:28:23,15
RUN,2018-08-09,Ran 9.5km in 0:58:03,19
RUN,2018-08-11,Ran 20.0km in 1:56:12,30
RUN,2018-08-14,Ran 5.0km in 0:30:00,15
RUN,2018-08-23,Ran 9.3km in 1:02:00,19
RUN,2018-08-18,Ran 20.3km in 2:00:22,30
RUN,2018-08-25,Ran 9.4km in 0:53:22,19
RUN,2018-08-28,Ran 9.9km in 0:56:07,19
RUN,2018-08-29,Ran 9.3km in 0:58:30,19
RUN,2018-09-06,Ran 9.5km in 0:51:41,19
RUN,2018-09-08,Ran 14.8km in 1:28:28,24
RACE,2018-09-15,Ran Oslo HM in 1:58:55,75
RUN,2018-09-23,Ran 9.4km in 0:56:48,19
RUN,2018-09-25,Ran 9.5km in 0:53:56,19
RUN,2018-09-29,Ran 9.4km in 0:54:31,19
RUN,2018-10-14,Ran 9.4km in 0:56:42,19
RUN,2018-11-12,Ran 5.5km in 0:30:00,15
RUN,2018-11-26,Ran 5.0km in 0:30:00,15
RUN,2018-11-29,Ran 5.0km in 0:28:00,15
RUN,2018-12-06,Ran 5.5km in 0:30:00,15
RUN,2018-12-29,Ran 4.0km in 0:24:00,14
RUN,2019-01-22,Ran 5.0km in 0:30:00,15
RUN,2019-01-23,Ran 5.0km in 0:30:00,15
RUN,2019-01-24,Ran 4.0km in 0:24:00,14
RUN,2019-01-25,Ran 5.0km in 0:30:00,15
RUN,2019-02-07,Ran 5.0km in 0:30:00,15
RUN,2019-02-14,Ran 5.0km in 0:29:59,15
RUN,2019-03-03,Ran 5.0km in 0:59:00,15
RUN,2019-03-07,Ran 5.0km in 0:30:00,15
RUN,2019-03-10,Ran 9.5km in 1:02:12,19
RUN,2019-03-19,Ran 5.0km in 0:29:39,15
RUN,2019-03-21,Ran 5.0km in 0:28:39,15
RUN,2019-03-23,Ran 11.5km in 1:14:10,21
RUN,2019-03-24,Ran 5.0km in 0:29:43,15
RUN,2019-03-26,Ran 5.0km in 0:28:08,15
RUN,2019-03-28,Ran 5.0km in 0:29:21,14
RUN,2019-03-31,Ran 14.0km in 1:29:19,24
RUN,2019-04-04,Ran 5.0km in 0:28:44,15
RUN,2019-04-06,Ran 7.0km in 0:38:43,17
RUN,2019-04-07,Ran 14.0km in 1:30:00,24
RUN,2019-04-16,Ran 5.0km in 0:26:58,15
RUN,2019-04-17,Ran 5.0km in 0:28:12,15
RUN,2019-04-19,Ran 12.0km in 1:15:38,22
RACE,2019-04-27,Ran Sentrumslopet 10k in 0:54:29,75
RUN,2019-04-28,Ran 4.0km in 0:29:55,14
RUN,2019-04-29,Ran 5.0km in 0:30:00,15
RUN,2019-05-01,Ran 4.0km in 0:28:17,14
RUN,2019-05-01,Ran 9.5km in 0:58:30,19
RUN,2019-05-04,Ran 4.0km in 0:25:50,14
RUN,2019-05-04,Ran 9.4km in 0:57:42,19
RUN,2019-05-06,Ran 5.5km in 0:30:00,15
RUN,2019-05-12,Ran 4.0km in 0:24:11,14
RUN,2019-05-13,Ran 3.7km in 0:21:48,13
RUN,2019-05-18,Ran 4.0km in 0:23:17,14
RUN,2019-05-19,Ran 4.0km in 0:23:40,14
RUN,2019-05-23,Ran 8.2km in 0:46:03,18
RUN,2019-05-25,Ran 5.0km in 0:27:32,15
RUN,2019-05-25,Ran 6.5km in 0:42:13,16
RUN,2019-05-26,Ran 4.0km in 0:23:34,14
RUN,2019-05-27,Ran 5.0km in 0:25:49,15
RUN,2019-05-28,Ran 9.1km in 0:56:57,19
RUN,2019-05-30,Ran 5.0km in 0:27:41,15
RUN,2019-05-31,Ran 10.0km in 0:59:00,20
RUN,2019-06-02,Ran 15.0km in 1:35:02,25
RUN,2019-06-03,Ran 9.4km in 0:58:25,19
RUN,2019-06-06,Ran 9.1km in 0:57:13,19
RUN,2019-06-08,Ran 10.0km in 0:56:20,20
RUN,2019-06-09,Ran 16.0km in 1:37:05,26
RUN,2019-06-12,Ran 5.2km in 0:30:00,15
RUN,2019-06-13,Ran 10.7km in 1:00:00,20
RUN,2019-06-15,Ran 5.0km in 0:29:08,15
RUN,2019-06-16,Ran 20.2km in 2:01:23,30
RUN,2019-06-18,Ran 9.4km in 0:54:00,19
RUN,2019-06-22,Ran 5.1km in 0:29:25,15
RUN,2019-06-23,Ran 20.0km in 1:53:45,30
RUN,2019-06-28,Ran 5.0km in 0:30:17,15
RUN,2019-06-29,Ran 4.6km in 0:26:40,14
RUN,2019-06-30,Ran 4.8km in 0:26:48,14
RUN,2019-07-05,Ran 4.5km in 0:25:08,14
RUN,2019-07-07,Ran 5.8km in 0:34:24,15
RUN,2019-07-09,Ran 5.5km in 0:32:30,15
RUN,2019-07-10,Ran 5.6km in 0:31:37,15
RUN,2019-07-13,Ran 18.3km in 1:48:52,28
RUN,2019-07-14,Ran 10.0km in 1:01:43,20
RUN,2019-07-18,Ran 10.0km in 0:54:00,20
RUN,2019-07-20,Ran 15.8km in 1:33:07,25
RUN,2019-07-24,Ran 8.0km in 0:49:00,18
RUN,2019-07-25,Ran 7.1km in 0:45:36,17
RUN,2019-07-27,Ran 7.5km in 0:46:56,17
RUN,2019-07-31,Ran 9.5km in 0:55:26,19
RUN,2019-08-02,Ran 9.5km in 0:58:02,19
RUN,2019-08-03,Ran 9.5km in 0:58:53,19
RUN,2019-08-04,Ran 16.5km in 1:41:15,26
RUN,2019-08-06,Ran 5.0km in 0:26:40,15
RUN,2019-08-07,Ran 9.6km in 0:58:06,19
RUN,2019-08-09,Ran 9.6km in 0:56:11,19
RUN,2019-08-12,Ran 20.0km in 1:59:37,30
RUN,2019-08-14,Ran 9.1km in 1:00:27,19
RUN,2019-08-20,Ran 8.4km in 0:47:00,18
RUN,2019-08-22,Ran 8.0km in 0:43:18,18
RUN,2019-08-23,Ran 7.5km in 0:43:54,17
RUN,2019-08-24,Ran 9.0km in 0:54:38,19
RUN,2019-08-25,Ran 20.0km in 1:59:40,30
RUN,2019-08-31,Ran 20.0km in 2:01:05,30
RUN,2019-09-03,Ran 5.5km in 0:30:00,15
RUN,2019-09-09,Ran 5.0km in 0:47:57,15
RUN,2019-09-10,Ran 5.5km in 0:30:00,15
RUN,2019-09-11,Ran 7.6km in 0:42:41,17
RUN,2019-09-12,Ran 8.0km in 0:46:05,18
RUN,2019-09-17,Ran 8.2km in 0:48:16,18
RUN,2019-09-18,Ran 5.2km in 0:29:13,15
RACE,2019-09-21,Ran Oslo HM in 1:57:47,75
RUN,2019-09-22,Ran 5.1km in 0:30:53,15
RUN,2019-09-24,Ran 8.0km in 0:46:12,18
RUN,2019-09-28,Ran 10.8km in 0:57:59,20
RUN,2019-09-29,Ran 20.0km in 1:58:31,30
RUN,2019-10-01,Ran 2.8km in 0:14:40,12
RUN,2019-10-02,Ran 9.9km in 0:54:35,19
RUN,2019-10-03,Ran 8.3km in 0:45:34,18
RUN,2019-10-05,Ran 22.0km in 2:08:51,32
RUN,2019-10-06,Ran 8.0km in 0:45:48,18
RUN,2019-10-07,Ran 8.0km in 0:45:48,18
RUN,2019-10-08,Ran 8.0km in 0:45:46,18
RUN,2019-10-09,Ran 5.2km in 0:30:00,15
RUN,2019-10-10,Ran 8.2km in 0:46:31,18
RUN,2019-10-14,Ran 7.5km in 0:45:00,17
RUN,2019-10-15,Ran 8.0km in 0:46:45,18
RUN,2019-10-16,Ran 7.5km in 0:45:00,17
RUN,2019-10-17,Ran 8.0km in 0:46:49,18
RUN,2019-10-18,Ran 8.3km in 0:50:15,18
RUN,2019-10-19,Ran 8.0km in 0:50:40,18
RUN,2019-10-20,Ran 17.0km in 1:47:50,27
RUN,2019-10-22,Ran 7.0km in 0:42:30,17
RUN,2019-10-23,Ran 8.0km in 0:44:34,18
RUN,2019-10-24,Ran 6.9km in 0:38:02,16
RUN,2019-10-25,Ran 8.2km in 0:46:23,18
RUN,2019-10-26,Ran 11.9km in 1:02:51,21
RUN,2019-10-27,Ran 20.0km in 1:52:12,30
RUN,2019-10-29,Ran 8.0km in 0:43:49,18
RUN,2019-10-30,Ran 8.0km in 0:44:58,18
RUN,2019-10-31,Ran 5.0km in 0:26:30,15
RUN,2019-11-01,Ran 8.0km in 0:44:27,18
RUN,2019-11-02,Ran 12.0km in 1:02:34,22
RUN,2019-11-03,Ran 20.0km in 1:52:33,30
RUN,2019-11-05,Ran 8.0km in 0:45:35,18
RUN,2019-11-06,Ran 6.0km in 0:33:55,16
RUN,2019-11-07,Ran 8.0km in 0:44:17,18
RUN,2019-11-08,Ran 8.0km in 0:46:06,18
RUN,2019-11-10,Ran 20.0km in 1:57:36,30
RUN,2019-11-12,Ran 8.0km in 0:44:30,18
RUN,2019-11-13,Ran 8.0km in 0:45:45,18
RUN,2019-11-14,Ran 5.0km in 0:26:50,15
RUN,2019-11-17,Ran 16.0km in 1:24:28,26
RUN,2019-11-22,Ran 8.0km in 0:45:51,18
RUN,2019-11-23,Ran 12.0km in 0:59:13,22
RUN,2019-11-24,Ran 16.0km in 1:36:00,26
RUN,2019-11-25,Ran 8.0km in 0:47:00,18
RUN,2019-11-26,Ran 6.0km in 0:35:31,16
RUN,2019-11-27,Ran 8.0km in 0:46:49,18
RUN,2019-11-28,Ran 6.0km in 0:32:25,16
RUN,2019-11-29,Ran 8.0km in 0:48:19,18
RUN,2019-11-30,Ran 12.0km in 1:06:08,22
RUN,2019-12-01,Ran 20.0km in 1:59:53,30
RUN,2019-12-03,Ran 8.0km in 0:43:00,18
RUN,2019-12-04,Ran 8.0km in 0:44:05,18
RUN,2019-12-05,Ran 8.0km in 0:43:41,18
RUN,2019-12-06,Ran 8.0km in 0:47:09,18
RUN,2019-12-07,Ran 12.0km in 1:05:11,22
RUN,2019-12-08,Ran 20.0km in 2:06:30,30
RUN,2019-12-10,Ran 8.0km in 0:43:16,18
RUN,2019-12-12,Ran 8.0km in 0:46:00,18
RUN,2019-12-13,Ran 8.0km in 0:46:00,18
RUN,2019-12-11,Ran 8.0km in 0:44:00,18
RUN,2019-12-14,Ran 12.0km in 1:03:00,22
RUN,2019-12-17,Ran 8.0km in 0:42:45,18
RUN,2019-12-18,Ran 8.0km in 0:45:45,18
RUN,2019-12-19,Ran 8.0km in 0:41:21,18
RUN,2019-12-20,Ran 8.0km in 0:45:45,18
RUN,2019-12-21,Ran 12.0km in 1:03:47,22
RUN,2019-12-22,Ran 20.0km in 1:52:00,30
RUN,2019-12-24,Ran 8.0km in 0:42:18,18
RUN,2019-12-26,Ran 7.7km in 0:40:32,17
RUN,2019-12-28,Ran 13.2km in 1:06:04,23
RUN,2019-12-30,Ran 20.0km in 1:46:31,30
RUN,2019-12-31,Ran 8.0km in 0:44:05,18
RUN,2020-01-01,Ran 8.0km in 0:42:15,18
RUN,2020-01-02,Ran 8.0km in 0:41:45,18
RUN,2020-01-04,Ran 12.0km in 1:00:51,22
RUN,2020-01-05,Ran 20.0km in 1:49:58,30
RUN,2020-01-07,Ran 8.0km in 0:43:12,18
RUN,2020-01-08,Ran 8.0km in 0:42:17,18
RUN,2020-01-09,Ran 8.0km in 0:41:45,18
RUN,2020-01-10,Ran 8.0km in 0:41:52,18
RUN,2020-01-11,Ran 12.0km in 1:01:30,22
RUN,2020-01-12,Ran 22.0km in 1:53:19,32
RUN,2020-01-14,Ran 8.0km in 0:42:40,18
RUN,2020-01-15,Ran 8.0km in 0:43:20,18
RUN,2020-01-16,Ran 8.0km in 0:41:10,18
RUN,2020-01-18,Ran 12.6km in 1:00:44,22
RUN,2020-01-19,Ran 24.0km in 2:04:49,34
RUN,2020-01-21,Ran 8.0km in 0:41:40,18
RUN,2020-01-22,Ran 8.0km in 0:42:00,18
RUN,2020-01-23,Ran 8.7km in 0:47:48,18
RUN,2020-01-24,Ran 8.0km in 0:45:45,18
RUN,2020-01-25,Ran 12.0km in 0:58:57,22
RUN,2020-01-26,Ran 22.0km in 1:57:58,32
RUN,2020-01-30,Ran 8.0km in 0:42:45,18
RUN,2020-01-31,Ran 8.0km in 0:45:45,18
RUN,2020-02-01,Ran 13.5km in 1:17:52,23
RUN,2020-02-02,Ran 16.0km in 1:23:30,26
RUN,2020-02-03,Ran 5.0km in 0:29:00,15
RUN,2020-02-04,Ran 8.0km in 0:42:00,18
RUN,2020-02-05,Ran 8.0km in 0:45:45,18
RUN,2020-02-06,Ran 8.0km in 0:44:18,18
RUN,2020-02-07,Ran 8.0km in 0:44:25,18
RUN,2020-02-08,Ran 18.0km in 1:35:37,28
RUN,2020-02-09,Ran 7.0km in 0:39:00,17
RUN,2020-02-10,Ran 8.0km in 0:44:55,18
RUN,2020-02-11,Ran 9.0km in 0:49:00,19
RUN,2020-02-12,Ran 10.0km in 0:52:53,20
RUN,2020-02-13,Ran 8.1km in 0:41:19,18
RUN,2020-02-14,Ran 8.0km in 0:45:45,18
RUN,2020-02-15,Ran 5.0km in 0:25:41,15
RUN,2020-02-16,Ran 16.0km in 1:45:45,26
RUN,2020-02-17,Ran 8.2km in 0:44:19,18
RUN,2020-02-18,Ran 10.5km in 0:55:55,20
RUN,2020-02-19,Ran 13.3km in 1:19:31,23
RUN,2020-02-20,Ran 3.0km in 0:15:45,13
RUN,2020-02-21,Ran 15.0km in 1:31:51,25
RUN,2020-02-22,Ran 5.0km in 0:25:36,15
RUN,2020-02-23,Ran 15.0km in 1:14:20,25
RUN,2020-02-24,Ran 5.0km in 0:28:45,15
RUN,2020-02-25,Ran 9.0km in 0:50:00,19
RUN,2020-02-26,Ran 8.0km in 0:44:00,18
RUN,2020-02-27,Ran 8.0km in 0:42:00,18
RUN,2020-02-28,Ran 10.0km in 0:50:38,20
RUN,2020-02-29,Ran 5.0km in 0:33:23,15
RUN,2020-03-01,Ran 10.0km in 0:55:00,20
RUN,2020-03-02,Ran 5.0km in 0:27:30,15
RUN,2020-03-03,Ran 9.0km in 0:51:00,19
RUN,2020-03-04,Ran 8.0km in 0:44:06,18
RUN,2020-03-05,Ran 8.0km in 0:44:24,18
RUN,2020-03-06,Ran 5.0km in 0:27:35,15
RUN,2020-03-07,Ran 21.7km in 1:52:19,31
RUN,2020-03-08,Ran 5.0km in 0:33:25,15
RUN,2020-03-09,Ran 8.0km in 0:42:21,18
RUN,2020-03-10,Ran 10.0km in 0:53:23,20
RUN,2020-03-11,Ran 8.0km in 0:41:43,18
RUN,2020-03-12,Ran 9.0km in 0:47:17,19
RUN,2020-03-13,Ran 5.0km in 0:28:40,15
RUN,2020-03-14,Ran 20.0km in 1:42:45,30
RUN,2020-03-15,Ran 8.0km in 0:45:45,18
RUN,2020-03-16,Ran 8.0km in 0:43:15,18
RUN,2020-03-17,Ran 10.0km in 0:54:00,20
RUN,2020-03-18,Ran 8.0km in 0:41:15,18
RUN,2020-03-19,Ran 9.2km in 0:49:11,19
RUN,2020-03-19,Ran 5.0km in 0:34:25,15
RUN,2020-03-20,Ran 5.0km in 0:25:45,15
RUN,2020-03-21,Ran 12.0km in 0:55:52,22
RUN,2020-03-22,Ran 20.0km in 1:43:00,30
RUN,2020-03-23,Ran 4.0km in 0:23:00,14
RUN,2020-03-24,Ran 10.0km in 0:51:47,20
RUN,2020-03-24,Ran 5.0km in 0:33:00,15
RUN,2020-03-25,Ran 5.0km in 0:30:51,15
RUN,2020-03-26,Ran 9.4km in 0:48:15,19
RUN,2020-03-27,Ran 7.4km in 0:36:50,17
RUN,2020-03-28,Ran 12.0km in 0:59:54,22
RUN,2020-03-29,Ran 20.0km in 1:44:08,30
RUN,2020-03-30,Ran 6.0km in 0:34:00,16
RUN,2020-03-31,Ran 10.5km in 0:53:08,20
RUN,2020-03-31,Ran 5.7km in 0:41:00,15
RUN,2020-04-01,Ran 6.0km in 0:31:30,16
RUN,2020-04-02,Ran 8.0km in 0:42:30,18
RUN,2020-04-03,Ran 8.0km in 0:45:45,18
RUN,2020-04-04,Ran 8.0km in 0:39:15,18
RUN,2020-04-05,Ran 16.0km in 1:21:54,26
RUN,2020-04-06,Ran 8.0km in 0:41:23,18
RUN,2020-04-07,Ran 9.0km in 0:48:30,19
RUN,2020-04-08,Ran 8.0km in 0:40:07,18
RUN,2020-04-09,Ran 5.0km in 0:25:28,15
RUN,2020-04-10,Ran 3.1km in 0:17:08,13
RACE,2020-04-11,Ran Time trial 5k in 0:19:55,75
RUN,2020-04-11,Ran 3.5km in 0:18:00,13
RUN,2020-04-12,Ran 8.0km in 0:40:50,18
RUN,2020-04-13,Ran 9.5km in 0:47:57,19
RUN,2020-04-14,Ran 14.2km in 1:19:46,24
RUN,2020-04-15,Ran 9.5km in 0:50:24,19
RUN,2020-04-16,Ran 9.8km in 0:48:21,19
RUN,2020-04-17,Ran 9.5km in 0:49:06,19
RUN,2020-04-18,Ran 12.0km in 0:58:13,22
RUN,2020-04-19,Ran 16.0km in 1:23:00,26
RUN,2020-04-20,Ran 8.0km in 0:39:16,18
RUN,2020-04-21,Ran 10.0km in 0:50:00,20
RUN,2020-04-22,Ran 8.0km in 0:40:18,18
RUN,2020-04-23,Ran 5.0km in 0:24:05,15
RUN,2020-04-24,Ran 3.0km in 0:14:24,13
RUN,2020-04-25,Ran 3.1km in 0:15:26,13
RACE,2020-04-25,Ran Time trial 10k in 0:42:06,75
RUN,2020-04-26,Ran 8.0km in 0:39:25,18
RUN,2020-04-27,Ran 5.0km in 0:25:00,15
RUN,2020-04-28,Ran 8.0km in 0:42:53,18
RUN,2020-04-29,Ran 8.0km in 0:38:55,18
RUN,2020-04-30,Ran 9.0km in 0:42:28,19
RUN,2020-05-01,Ran 8.0km in 0:38:07,18
RUN,2020-05-02,Ran 12.0km in 0:59:34,22
RUN,2020-05-03,Ran 21.1km in 1:45:16,31
